term,week,program,course_code,section_id,n_students,n_pass,avg_score
2024-T3,16,IT,DATA101,IT-074,52,44,100.0
2024-T3,17,IT,DATA101,IT-074,50,46,100.0
2024-T3,18,IT,DATA101,IT-074,50,36,89.24
2024-T3,19,IT,DATA101,IT-074,53,45,99.11
2024-T3,20,IT,DATA101,IT-074,54,42,89.97
2024-T3,1,IT,DATA101,IT-075,35,29,99.76
2024-T3,2,IT,DATA101,IT-075,35,26,100.0
2024-T3,3,IT,DATA101,IT-075,43,39,100.0
2024-T3,4,IT,DATA101,IT-075,36,27,100.0
2024-T3,5,IT,DATA101,IT-075,28,25,96.49
2024-T3,6,IT,DATA101,IT-075,31,28,96.72
2024-T3,7,IT,DATA101,IT-075,38,36,100.0
2024-T3,8,IT,DATA101,IT-075,30,26,100.0
2024-T3,9,IT,DATA101,IT-075,38,31,100.0
2024-T3,10,IT,DATA101,IT-075,40,33,94.7
2024-T3,11,IT,DATA101,IT-075,34,30,91.18
2024-T3,12,IT,DATA101,IT-075,39,32,92.98
2024-T3,13,IT,DATA101,IT-075,33,28,98.37
2024-T3,14,IT,DATA101,IT-075,41,36,96.01
2024-T3,15,IT,DATA101,IT-075,36,35,100.0
2024-T3,16,IT,DATA101,IT-075,36,32,99.1
2024-T3,17,IT,DATA101,IT-075,37,34,98.22
2024-T3,18,IT,DATA101,IT-075,32,31,100.0
2024-T3,19,IT,DATA101,IT-075,33,26,100.0
2024-T3,20,IT,DATA101,IT-075,35,31,95.08
2024-T3,1,IT,DATA101,IT-076,49,39,96.37
2024-T3,2,IT,DATA101,IT-076,51,41,100.0
2024-T3,3,IT,DATA101,IT-076,55,46,100.0
2024-T3,4,IT,DATA101,IT-076,43,33,97.61
2024-T3,5,IT,DATA101,IT-076,47,44,97.09
2024-T3,6,IT,DATA101,IT-076,45,35,97.69
2024-T3,7,IT,DATA101,IT-076,53,49,100.0
2024-T3,8,IT,DATA101,IT-076,43,38,100.0
2024-T3,9,IT,DATA101,IT-076,44,39,95.97
2024-T3,10,IT,DATA101,IT-076,49,42,95.41
2024-T3,11,IT,DATA101,IT-076,45,37,97.89
2024-T3,12,IT,DATA101,IT-076,40,38,97.24
2024-T3,13,IT,DATA101,IT-076,46,37,100.0
2024-T3,14,IT,DATA101,IT-076,46,42,99.84
2024-T3,15,IT,DATA101,IT-076,48,41,100.0
2024-T3,16,IT,DATA101,IT-076,44,33,100.0
2024-T3,17,IT,DATA101,IT-076,48,45,97.16
2024-T3,18,IT,DATA101,IT-076,47,41,95.81
2024-T3,19,IT,DATA101,IT-076,48,41,95.76
2024-T3,20,IT,DATA101,IT-076,51,48,100.0
2024-T3,1,IT,DATA101,IT-077,73,65,96.36
2024-T3,2,IT,DATA101,IT-077,70,60,100.0
2024-T3,3,IT,DATA101,IT-077,67,60,97.93
2024-T3,4,IT,DATA101,IT-077,77,60,100.0
2024-T3,5,IT,DATA101,IT-077,70,62,100.0
2024-T3,6,IT,DATA101,IT-077,71,64,92.68
2024-T3,7,IT,DATA101,IT-077,72,67,100.0
2024-T3,8,IT,DATA101,IT-077,70,56,92.15
2024-T3,9,IT,DATA101,IT-077,71,56,96.16
2024-T3,10,IT,DATA101,IT-077,74,58,100.0
2024-T3,11,IT,DATA101,IT-077,77,67,93.23
2024-T3,12,IT,DATA101,IT-077,71,65,95.26
2024-T3,13,IT,DATA101,IT-077,75,58,93.08
2024-T3,14,IT,DATA101,IT-077,68,55,89.6
2024-T3,15,IT,DATA101,IT-077,75,62,98.04
2024-T3,16,IT,DATA101,IT-077,76,69,100.0
2024-T3,17,IT,DATA101,IT-077,65,49,94.65
2024-T3,18,IT,DATA101,IT-077,77,65,98.27
2024-T3,19,IT,DATA101,IT-077,70,60,90.43
2024-T3,20,IT,DATA101,IT-077,73,58,100.0
2024-T3,1,IT,DATA101,IT-078,52,41,100.0
2024-T3,2,IT,DATA101,IT-078,45,42,100.0
2024-T3,3,IT,DATA101,IT-078,47,46,100.0
2024-T3,4,IT,DATA101,IT-078,47,40,100.0
2024-T3,5,IT,DATA101,IT-078,47,44,100.0
2024-T3,6,IT,DATA101,IT-078,48,42,99.28
2024-T3,7,IT,DATA101,IT-078,41,37,100.0
2024-T3,8,IT,DATA101,IT-078,45,36,100.0
2024-T3,9,IT,DATA101,IT-078,51,45,100.0
2024-T3,10,IT,DATA101,IT-078,53,42,94.28
2024-T3,11,IT,DATA101,IT-078,50,45,100.0
2024-T3,12,IT,DATA101,IT-078,52,48,97.94
2024-T3,13,IT,DATA101,IT-078,56,54,100.0
2024-T3,14,IT,DATA101,IT-078,53,47,96.67
2024-T3,15,IT,DATA101,IT-078,48,45,95.25
2024-T3,16,IT,DATA101,IT-078,53,45,94.3
2024-T3,17,IT,DATA101,IT-078,53,46,100.0
2024-T3,18,IT,DATA101,IT-078,54,49,100.0
2024-T3,19,IT,DATA101,IT-078,55,45,98.0
2024-T3,20,IT,DATA101,IT-078,44,40,99.46
2024-T3,1,IT,DATA101,IT-079,27,20,98.9
2024-T3,2,IT,DATA101,IT-079,15,14,92.34
2024-T3,3,IT,DATA101,IT-079,27,21,98.88
2024-T3,4,IT,DATA101,IT-079,25,20,94.42
2024-T3,5,IT,DATA101,IT-079,24,22,98.97
2024-T3,6,IT,DATA101,IT-079,27,20,93.43
2024-T3,7,IT,DATA101,IT-079,22,19,98.18
2024-T3,8,IT,DATA101,IT-079,24,20,95.41
2024-T3,9,IT,DATA101,IT-079,23,21,100.0
2024-T3,10,IT,DATA101,IT-079,20,19,95.58
2024-T3,11,IT,DATA101,IT-079,27,24,100.0
2024-T3,12,IT,DATA101,IT-079,24,21,100.0
2024-T3,13,IT,DATA101,IT-079,28,22,92.85
2024-T3,14,IT,DATA101,IT-079,23,20,100.0
2024-T3,15,IT,DATA101,IT-079,23,19,98.74
2024-T3,16,IT,DATA101,IT-079,24,22,98.45
2024-T3,17,IT,DATA101,IT-079,21,15,94.19
2024-T3,18,IT,DATA101,IT-079,20,15,90.66
2024-T3,19,IT,DATA101,IT-079,31,24,93.56
2024-T3,20,IT,DATA101,IT-079,25,20,98.13
2024-T3,1,IT,DATA101,IT-080,66,60,97.11
2024-T3,2,IT,DATA101,IT-080,74,60,95.28
2024-T3,3,IT,DATA101,IT-080,68,60,92.6
2024-T3,4,IT,DATA101,IT-080,65,51,96.89
2024-T3,5,IT,DATA101,IT-080,66,56,95.0
2024-T3,6,IT,DATA101,IT-080,66,51,87.42
2024-T3,7,IT,DATA101,IT-080,64,51,100.0
2024-T3,8,IT,DATA101,IT-080,65,55,93.96
2024-T3,9,IT,DATA101,IT-080,70,61,93.18
2024-T3,10,IT,DATA101,IT-080,70,50,95.04
2024-T3,11,IT,DATA101,IT-080,72,57,92.46
2024-T3,12,IT,DATA101,IT-080,68,57,86.53
2024-T3,13,IT,DATA101,IT-080,63,53,94.37
2024-T3,14,IT,DATA101,IT-080,67,55,93.41
2024-T3,15,IT,DATA101,IT-080,58,47,93.01
2024-T3,16,IT,DATA101,IT-080,59,55,99.06
2024-T3,17,IT,DATA101,IT-080,67,55,95.32
2024-T3,18,IT,DATA101,IT-080,64,56,94.96
2024-T3,19,IT,DATA101,IT-080,71,57,92.41
2024-T3,20,IT,DATA101,IT-080,58,50,96.24
2024-T3,1,IT,DATA101,IT-081,54,49,100.0
2024-T3,2,IT,DATA101,IT-081,64,52,100.0
2024-T3,3,IT,DATA101,IT-081,56,45,100.0
2024-T3,4,IT,DATA101,IT-081,62,51,100.0
2024-T3,5,IT,DATA101,IT-081,58,48,100.0
2024-T3,6,IT,DATA101,IT-081,66,54,95.16
2024-T3,7,IT,DATA101,IT-081,56,38,92.02
2024-T3,8,IT,DATA101,IT-081,64,54,94.54
2024-T3,9,IT,DATA101,IT-081,64,53,92.51
2024-T3,10,IT,DATA101,IT-081,52,46,96.35
2024-T3,11,IT,DATA101,IT-081,63,53,100.0
2024-T3,12,IT,DATA101,IT-081,58,46,98.16
2024-T3,13,IT,DATA101,IT-081,58,46,100.0
2024-T3,14,IT,DATA101,IT-081,58,51,91.71
2024-T3,15,IT,DATA101,IT-081,61,49,89.61
2024-T3,16,IT,DATA101,IT-081,63,47,100.0
2024-T3,17,IT,DATA101,IT-081,62,55,97.03
2024-T3,18,IT,DATA101,IT-081,64,55,98.61
2024-T3,19,IT,DATA101,IT-081,56,49,96.22
2024-T3,20,IT,DATA101,IT-081,61,54,88.63
2024-T3,1,IT,DATA101,IT-082,38,26,95.21
2024-T3,2,IT,DATA101,IT-082,32,26,90.29
2024-T3,3,IT,DATA101,IT-082,32,26,94.5
2024-T3,4,IT,DATA101,IT-082,33,26,99.12
2024-T3,5,IT,DATA101,IT-082,26,22,99.38
2024-T3,6,IT,DATA101,IT-082,35,30,96.91
2024-T3,7,IT,DATA101,IT-082,34,27,98.59
2024-T3,8,IT,DATA101,IT-082,35,30,95.59
2024-T3,9,IT,DATA101,IT-082,37,35,100.0
2024-T3,10,IT,DATA101,IT-082,25,19,100.0
2024-T3,11,IT,DATA101,IT-082,35,29,90.39
2024-T3,12,IT,DATA101,IT-082,30,26,99.7
2024-T3,13,IT,DATA101,IT-082,27,24,100.0
2024-T3,14,IT,DATA101,IT-082,30,25,100.0
2024-T3,15,IT,DATA101,IT-082,28,26,100.0
2024-T3,16,IT,DATA101,IT-082,29,26,100.0
2024-T3,17,IT,DATA101,IT-082,41,37,100.0
2024-T3,18,IT,DATA101,IT-082,26,20,93.34
2024-T3,19,IT,DATA101,IT-082,39,32,97.15
2024-T3,20,IT,DATA101,IT-082,38,30,98.52
2024-T3,1,IT,DATA101,IT-083,39,34,100.0
2024-T3,2,IT,DATA101,IT-083,48,38,100.0
2024-T3,3,IT,DATA101,IT-083,44,37,92.71
2024-T3,4,IT,DATA101,IT-083,35,28,94.66
2024-T3,5,IT,DATA101,IT-083,41,31,92.89
2024-T3,6,IT,DATA101,IT-083,41,33,100.0
2024-T3,7,IT,DATA101,IT-083,42,33,96.92
2024-T3,8,IT,DATA101,IT-083,28,25,99.14
2024-T3,9,IT,DATA101,IT-083,39,29,100.0
2024-T3,10,IT,DATA101,IT-083,46,38,97.65
2024-T3,11,IT,DATA101,IT-083,32,25,95.54
2024-T3,12,IT,DATA101,IT-083,42,36,92.51
2024-T3,13,IT,DATA101,IT-083,38,33,95.93
2024-T3,14,IT,DATA101,IT-083,40,34,100.0
2024-T3,15,IT,DATA101,IT-083,44,32,99.23
2024-T3,16,IT,DATA101,IT-083,44,37,100.0
2024-T3,17,IT,DATA101,IT-083,31,25,94.81
2024-T3,18,IT,DATA101,IT-083,40,35,97.25
2024-T3,19,IT,DATA101,IT-083,37,29,99.69
2024-T3,20,IT,DATA101,IT-083,44,38,90.34
2024-T3,1,IT,DATA101,IT-084,18,16,96.64
2024-T3,2,IT,DATA101,IT-084,30,28,84.51
2024-T3,3,IT,DATA101,IT-084,29,21,91.2
2024-T3,4,IT,DATA101,IT-084,29,22,100.0
2024-T3,5,IT,DATA101,IT-084,26,22,100.0
2024-T3,6,IT,DATA101,IT-084,28,26,100.0
2024-T3,7,IT,DATA101,IT-084,28,25,95.95
2024-T3,8,IT,DATA101,IT-084,23,21,96.35
2024-T3,9,IT,DATA101,IT-084,25,22,97.37
2024-T3,10,IT,DATA101,IT-084,25,21,95.21
2024-T3,11,IT,DATA101,IT-084,18,14,92.21
2024-T3,12,IT,DATA101,IT-084,26,23,90.05
2024-T3,13,IT,DATA101,IT-084,24,20,97.83
2024-T3,14,IT,DATA101,IT-084,22,16,95.69
2024-T3,15,IT,DATA101,IT-084,29,24,95.42
2024-T3,16,IT,DATA101,IT-084,25,24,97.4
2024-T3,17,IT,DATA101,IT-084,26,24,91.51
2024-T3,18,IT,DATA101,IT-084,23,22,92.59
2024-T3,19,IT,DATA101,IT-084,24,20,92.25
2024-T3,20,IT,DATA101,IT-084,26,21,89.27
2024-T3,1,IT,DATA101,IT-085,69,55,97.22
2024-T3,2,IT,DATA101,IT-085,71,60,100.0
2024-T3,3,IT,DATA101,IT-085,78,69,100.0
2024-T3,4,IT,DATA101,IT-085,67,54,90.06
2024-T3,5,IT,DATA101,IT-085,66,59,93.19
2024-T3,6,IT,DATA101,IT-085,68,59,98.19
2024-T3,7,IT,DATA101,IT-085,72,64,100.0
2024-T3,8,IT,DATA101,IT-085,71,63,92.62
2024-T3,9,IT,DATA101,IT-085,68,55,92.83
2024-T3,10,IT,DATA101,IT-085,71,60,100.0
2024-T3,11,IT,DATA101,IT-085,71,55,96.9
2024-T3,12,IT,DATA101,IT-085,72,54,100.0
2024-T3,13,IT,DATA101,IT-085,69,62,98.03
2024-T3,14,IT,DATA101,IT-085,71,60,95.06
2024-T3,15,IT,DATA101,IT-085,64,51,92.32
2024-T3,16,IT,DATA101,IT-085,77,68,93.36
2024-T3,17,IT,DATA101,IT-085,72,61,100.0
2024-T3,18,IT,DATA101,IT-085,72,60,99.25
2024-T3,19,IT,DATA101,IT-085,67,57,100.0
2024-T3,20,IT,DATA101,IT-085,68,53,94.61
2024-T3,1,IT,DATA101,IT-086,49,46,95.97
2024-T3,2,IT,DATA101,IT-086,42,40,100.0
2024-T3,3,IT,DATA101,IT-086,48,39,86.12
2024-T3,4,IT,DATA101,IT-086,44,39,100.0
2024-T3,5,IT,DATA101,IT-086,53,41,100.0
2024-T3,6,IT,DATA101,IT-086,43,36,96.74
2024-T3,7,IT,DATA101,IT-086,48,39,100.0
2024-T3,8,IT,DATA101,IT-086,42,30,99.27
2024-T3,9,IT,DATA101,IT-086,48,41,94.84
2024-T3,10,IT,DATA101,IT-086,42,36,96.86
2024-T3,11,IT,DATA101,IT-086,45,38,93.75
2024-T3,12,IT,DATA101,IT-086,41,36,85.86
2024-T3,13,IT,DATA101,IT-086,47,39,100.0
2024-T3,14,IT,DATA101,IT-086,45,37,95.4
2024-T3,15,IT,DATA101,IT-086,44,36,99.82
2024-T3,16,IT,DATA101,IT-086,39,36,100.0
2024-T3,17,IT,DATA101,IT-086,46,39,100.0
2024-T3,18,IT,DATA101,IT-086,45,36,100.0
2024-T3,19,IT,DATA101,IT-086,48,40,94.3
2024-T3,20,IT,DATA101,IT-086,40,36,91.5
2024-T3,1,IT,DATA101,IT-087,48,39,97.76
2024-T3,2,IT,DATA101,IT-087,56,45,100.0
2024-T3,3,IT,DATA101,IT-087,57,46,100.0
2024-T3,4,IT,DATA101,IT-087,55,44,94.85
2024-T3,5,IT,DATA101,IT-087,51,44,97.24
2024-T3,6,IT,DATA101,IT-087,56,50,98.07
2024-T3,7,IT,DATA101,IT-087,53,49,93.01
2024-T3,8,IT,DATA101,IT-087,60,53,100.0
2024-T3,9,IT,DATA101,IT-087,50,39,99.92
2024-T3,10,IT,DATA101,IT-087,58,46,100.0
2024-T3,11,IT,DATA101,IT-087,57,50,91.92
2024-T3,12,IT,DATA101,IT-087,59,52,98.27
2024-T3,13,IT,DATA101,IT-087,56,53,95.71
2024-T3,14,IT,DATA101,IT-087,54,48,99.16
2024-T3,15,IT,DATA101,IT-087,60,51,100.0
2024-T3,16,IT,DATA101,IT-087,45,36,99.76
2024-T3,17,IT,DATA101,IT-087,52,42,94.48
2024-T3,18,IT,DATA101,IT-087,57,47,97.51
2024-T3,19,IT,DATA101,IT-087,41,36,93.83
2024-T3,20,IT,DATA101,IT-087,50,37,94.85
2024-T3,1,IT,DATA101,IT-088,46,36,90.71
2024-T3,2,IT,DATA101,IT-088,38,30,97.23
2024-T3,3,IT,DATA101,IT-088,49,43,92.47
2024-T3,4,IT,DATA101,IT-088,43,31,98.29
2024-T3,5,IT,DATA101,IT-088,41,33,96.53
2024-T3,6,IT,DATA101,IT-088,39,27,96.61
2024-T3,7,IT,DATA101,IT-088,35,29,100.0
2024-T3,8,IT,DATA101,IT-088,48,44,98.34
2024-T3,9,IT,DATA101,IT-088,35,24,95.94
2024-T3,10,IT,DATA101,IT-088,39,30,91.88
2024-T3,11,IT,DATA101,IT-088,42,34,93.97
2024-T3,12,IT,DATA101,IT-088,40,35,95.45
2024-T3,13,IT,DATA101,IT-088,43,34,90.62
2024-T3,14,IT,DATA101,IT-088,41,30,100.0
2024-T3,15,IT,DATA101,IT-088,38,31,100.0
2024-T3,16,IT,DATA101,IT-088,48,45,95.87
2024-T3,17,IT,DATA101,IT-088,44,37,93.14
2024-T3,18,IT,DATA101,IT-088,38,29,94.04
2024-T3,19,IT,DATA101,IT-088,49,34,92.39
2024-T3,20,IT,DATA101,IT-088,39,33,93.98
2024-T3,1,IT,DATA101,IT-089,62,51,95.23
2024-T3,2,IT,DATA101,IT-089,66,53,96.52
2024-T3,3,IT,DATA101,IT-089,62,50,99.44
2024-T3,4,IT,DATA101,IT-089,64,59,100.0
2024-T3,5,IT,DATA101,IT-089,62,54,92.19
2024-T3,6,IT,DATA101,IT-089,63,59,97.05
2024-T3,7,IT,DATA101,IT-089,64,47,100.0
2024-T3,8,IT,DATA101,IT-089,66,58,96.63
2024-T3,9,IT,DATA101,IT-089,69,55,88.94
2024-T3,10,IT,DATA101,IT-089,65,49,92.61
2024-T3,11,IT,DATA101,IT-089,66,56,96.62
2024-T3,12,IT,DATA101,IT-089,66,58,100.0
2024-T3,13,IT,DATA101,IT-089,65,55,100.0
2024-T3,14,IT,DATA101,IT-089,59,40,91.48
2024-T3,15,IT,DATA101,IT-089,56,43,92.96
2024-T3,16,IT,DATA101,IT-089,66,54,95.04
2024-T3,17,IT,DATA101,IT-089,66,59,93.3
2024-T3,18,IT,DATA101,IT-089,68,60,88.29
2024-T3,19,IT,DATA101,IT-089,61,47,89.48
2024-T3,20,IT,DATA101,IT-089,65,58,94.94
2024-T3,1,IT,DATA101,IT-090,24,20,100.0
2024-T3,2,IT,DATA101,IT-090,34,28,98.97
2024-T3,3,IT,DATA101,IT-090,37,35,99.27
2024-T3,4,IT,DATA101,IT-090,31,27,100.0
2024-T3,5,IT,DATA101,IT-090,28,25,100.0
2024-T3,6,IT,DATA101,IT-090,31,27,100.0
2024-T3,7,IT,DATA101,IT-090,35,32,100.0
2024-T3,8,IT,DATA101,IT-090,32,28,100.0
2024-T3,9,IT,DATA101,IT-090,28,23,100.0
2024-T3,10,IT,DATA101,IT-090,30,29,96.4
2024-T3,11,IT,DATA101,IT-090,36,30,97.98
2024-T3,12,IT,DATA101,IT-090,38,28,92.34
2024-T3,13,IT,DATA101,IT-090,37,33,100.0
2024-T3,14,IT,DATA101,IT-090,40,37,94.1
2024-T3,15,IT,DATA101,IT-090,33,30,100.0
2024-T3,16,IT,DATA101,IT-090,30,25,100.0
2024-T3,17,IT,DATA101,IT-090,35,28,100.0
2024-T3,18,IT,DATA101,IT-090,29,25,94.6
2024-T3,19,IT,DATA101,IT-090,36,25,98.03
2024-T3,20,IT,DATA101,IT-090,31,22,90.94
2025-T1,1,IT,DATA101,IT-001,30,26,100.0
2025-T1,2,IT,DATA101,IT-001,46,34,99.8
2025-T1,3,IT,DATA101,IT-001,39,32,94.03
2025-T1,4,IT,DATA101,IT-001,36,31,100.0
2025-T1,5,IT,DATA101,IT-001,40,33,94.6
2025-T1,6,IT,DATA101,IT-001,45,39,96.29
2025-T1,7,IT,DATA101,IT-001,42,35,94.02
2025-T1,8,IT,DATA101,IT-001,41,32,95.79
2025-T1,9,IT,DATA101,IT-001,38,30,99.93
2025-T1,10,IT,DATA101,IT-001,36,30,93.19
2025-T1,11,IT,DATA101,IT-001,34,28,93.97
2025-T1,12,IT,DATA101,IT-001,40,35,100.0
2025-T1,13,IT,DATA101,IT-001,41,30,93.64
2025-T1,14,IT,DATA101,IT-001,38,29,92.34
2025-T1,15,IT,DATA101,IT-001,43,26,93.0
2025-T1,16,IT,DATA101,IT-001,36,26,91.56
2025-T1,17,IT,DATA101,IT-001,46,37,94.08
2025-T1,18,IT,DATA101,IT-001,37,31,92.4
2025-T1,19,IT,DATA101,IT-001,45,32,96.79
2025-T1,20,IT,DATA101,IT-001,39,27,92.81
2025-T1,1,IT,DATA101,IT-002,32,28,91.19
2025-T1,2,IT,DATA101,IT-002,28,19,92.41
2025-T1,3,IT,DATA101,IT-002,29,24,91.39
2025-T1,4,IT,DATA101,IT-002,27,23,92.12
2025-T1,5,IT,DATA101,IT-002,22,19,94.83
2025-T1,6,IT,DATA101,IT-002,35,27,100.0
2025-T1,7,IT,DATA101,IT-002,26,25,89.85
2025-T1,8,IT,DATA101,IT-002,27,23,98.01
2025-T1,9,IT,DATA101,IT-002,26,20,89.26
2025-T1,10,IT,DATA101,IT-002,25,21,99.46
2025-T1,11,IT,DATA101,IT-002,27,15,91.64
2025-T1,12,IT,DATA101,IT-002,27,16,93.35
2025-T1,13,IT,DATA101,IT-002,24,20,97.36
2025-T1,14,IT,DATA101,IT-002,21,16,94.94
2025-T1,15,IT,DATA101,IT-002,25,17,90.0
2025-T1,16,IT,DATA101,IT-002,28,20,88.46
2025-T1,17,IT,DATA101,IT-002,21,16,93.56
2025-T1,18,IT,DATA101,IT-002,22,16,82.55
2025-T1,19,IT,DATA101,IT-002,31,22,83.11
2025-T1,20,IT,DATA101,IT-002,19,6,91.95
2025-T1,1,IT,DATA101,IT-003,58,50,99.33
2025-T1,2,IT,DATA101,IT-003,63,55,95.07
2025-T1,3,IT,DATA101,IT-003,56,49,100.0
2025-T1,4,IT,DATA101,IT-003,54,43,100.0
2025-T1,5,IT,DATA101,IT-003,51,48,100.0
2025-T1,6,IT,DATA101,IT-003,65,55,93.47
2025-T1,7,IT,DATA101,IT-003,52,40,100.0
2025-T1,8,IT,DATA101,IT-003,47,38,95.53
2025-T1,9,IT,DATA101,IT-003,56,47,98.34
2025-T1,10,IT,DATA101,IT-003,57,50,94.07
2025-T1,11,IT,DATA101,IT-003,46,36,99.98
2025-T1,12,IT,DATA101,IT-003,62,47,95.8
2025-T1,13,IT,DATA101,IT-003,60,49,95.58
2025-T1,14,IT,DATA101,IT-003,53,40,92.19
2025-T1,15,IT,DATA101,IT-003,53,44,90.75
2025-T1,16,IT,DATA101,IT-003,53,34,87.79
2025-T1,17,IT,DATA101,IT-003,57,37,90.25
2025-T1,18,IT,DATA101,IT-003,54,42,93.82
2025-T1,19,IT,DATA101,IT-003,51,37,93.06
2025-T1,20,IT,DATA101,IT-003,59,40,89.85
2025-T1,1,IT,DATA101,IT-004,31,29,100.0
2025-T1,2,IT,DATA101,IT-004,32,23,98.97
2025-T1,3,IT,DATA101,IT-004,34,28,99.47
2025-T1,4,IT,DATA101,IT-004,32,29,94.96
2025-T1,5,IT,DATA101,IT-004,34,31,97.14
2025-T1,6,IT,DATA101,IT-004,26,21,100.0
2025-T1,7,IT,DATA101,IT-004,31,26,92.52
2025-T1,8,IT,DATA101,IT-004,36,29,98.17
2025-T1,9,IT,DATA101,IT-004,31,29,100.0
2025-T1,10,IT,DATA101,IT-004,27,23,95.49
2025-T1,11,IT,DATA101,IT-004,31,23,91.57
2025-T1,12,IT,DATA101,IT-004,33,26,88.08
2025-T1,13,IT,DATA101,IT-004,34,25,90.62
2025-T1,14,IT,DATA101,IT-004,27,17,88.16
2025-T1,15,IT,DATA101,IT-004,37,30,98.41
2025-T1,16,IT,DATA101,IT-004,27,20,93.11
2025-T1,17,IT,DATA101,IT-004,36,23,98.31
2025-T1,18,IT,DATA101,IT-004,41,32,86.88
2025-T1,19,IT,DATA101,IT-004,30,23,93.03
2025-T1,20,IT,DATA101,IT-004,34,20,96.17
2025-T1,1,IT,DATA101,IT-005,33,28,100.0
2025-T1,2,IT,DATA101,IT-005,30,26,95.41
2025-T1,3,IT,DATA101,IT-005,32,27,99.71
2025-T1,4,IT,DATA101,IT-005,28,24,100.0
2025-T1,5,IT,DATA101,IT-005,26,19,100.0
2025-T1,6,IT,DATA101,IT-005,27,25,99.53
2025-T1,7,IT,DATA101,IT-005,25,22,100.0
2025-T1,8,IT,DATA101,IT-005,31,28,96.86
2025-T1,9,IT,DATA101,IT-005,28,25,100.0
2025-T1,10,IT,DATA101,IT-005,29,25,100.0
2025-T1,11,IT,DATA101,IT-005,30,22,90.52
2025-T1,12,IT,DATA101,IT-005,41,31,92.26
2025-T1,13,IT,DATA101,IT-005,27,16,95.45
2025-T1,14,IT,DATA101,IT-005,28,25,90.77
2025-T1,15,IT,DATA101,IT-005,20,14,93.9
2025-T1,16,IT,DATA101,IT-005,28,20,94.12
2025-T1,17,IT,DATA101,IT-005,24,20,88.04
2025-T1,18,IT,DATA101,IT-005,35,26,90.24
2025-T1,19,IT,DATA101,IT-005,32,23,94.54
2025-T1,20,IT,DATA101,IT-005,34,23,90.62
2025-T1,1,IT,DATA101,IT-006,59,49,94.9
2025-T1,2,IT,DATA101,IT-006,55,45,88.89
2025-T1,3,IT,DATA101,IT-006,56,43,100.0
2025-T1,4,IT,DATA101,IT-006,54,49,100.0
2025-T1,5,IT,DATA101,IT-006,54,47,95.4
2025-T1,6,IT,DATA101,IT-006,61,52,92.56
2025-T1,7,IT,DATA101,IT-006,53,44,100.0
2025-T1,8,IT,DATA101,IT-006,51,41,100.0
2025-T1,9,IT,DATA101,IT-006,58,50,100.0
2025-T1,10,IT,DATA101,IT-006,60,47,91.18
2025-T1,11,IT,DATA101,IT-006,57,36,100.0
2025-T1,12,IT,DATA101,IT-006,50,39,89.22
2025-T1,13,IT,DATA101,IT-006,54,48,95.6
2025-T1,14,IT,DATA101,IT-006,60,43,93.48
2025-T1,15,IT,DATA101,IT-006,50,43,90.47
2025-T1,16,IT,DATA101,IT-006,58,41,97.65
2025-T1,17,IT,DATA101,IT-006,59,49,93.1
2025-T1,18,IT,DATA101,IT-006,58,41,92.53
2025-T1,19,IT,DATA101,IT-006,55,43,86.72
2025-T1,20,IT,DATA101,IT-006,55,38,95.81
2025-T1,1,IT,DATA101,IT-007,23,21,95.83
2025-T1,2,IT,DATA101,IT-007,21,17,93.88
2025-T1,3,IT,DATA101,IT-007,27,23,100.0
2025-T1,4,IT,DATA101,IT-007,30,27,95.15
2025-T1,5,IT,DATA101,IT-007,27,20,97.32
2025-T1,6,IT,DATA101,IT-007,26,21,98.54
2025-T1,7,IT,DATA101,IT-007,26,18,95.95
2025-T1,8,IT,DATA101,IT-007,26,22,91.61
2025-T1,9,IT,DATA101,IT-007,28,23,85.53
2025-T1,10,IT,DATA101,IT-007,26,21,94.66
2025-T1,11,IT,DATA101,IT-007,25,14,100.0
2025-T1,12,IT,DATA101,IT-007,31,27,98.83
2025-T1,13,IT,DATA101,IT-007,23,19,94.12
2025-T1,14,IT,DATA101,IT-007,26,20,87.39
2025-T1,15,IT,DATA101,IT-007,35,27,92.23
2025-T1,16,IT,DATA101,IT-007,28,19,95.9
2025-T1,17,IT,DATA101,IT-007,22,15,91.53
2025-T1,18,IT,DATA101,IT-007,26,19,88.32
2025-T1,19,IT,DATA101,IT-007,34,27,92.26
2025-T1,20,IT,DATA101,IT-007,30,16,90.45
2025-T1,1,IT,DATA101,IT-008,62,49,90.77
2025-T1,2,IT,DATA101,IT-008,68,52,87.52
2025-T1,3,IT,DATA101,IT-008,56,43,92.13
2025-T1,4,IT,DATA101,IT-008,62,50,100.0
2025-T1,5,IT,DATA101,IT-008,55,43,100.0
2025-T1,6,IT,DATA101,IT-008,54,47,100.0
2025-T1,7,IT,DATA101,IT-008,53,44,100.0
2025-T1,8,IT,DATA101,IT-008,61,50,95.51
2025-T1,9,IT,DATA101,IT-008,66,57,99.77
2025-T1,10,IT,DATA101,IT-008,61,50,94.77
2025-T1,11,IT,DATA101,IT-008,53,43,89.6
2025-T1,12,IT,DATA101,IT-008,55,39,95.92
2025-T1,13,IT,DATA101,IT-008,56,39,89.31
2025-T1,14,IT,DATA101,IT-008,61,42,93.38
2025-T1,15,IT,DATA101,IT-008,63,47,91.4
2025-T1,16,IT,DATA101,IT-008,56,38,88.95
